,MVA
280,-0.680224814159103
281,0.3410982737336705
282,0.18879324964149102
283,-0.978235910506769
284,0.4964513151251113
285,0.7580195281326116
286,0.26619012859445235
287,-0.0909137592635495
288,-0.9315110599707233
289,-0.1530711762398671
290,-0.983600102641164
291,0.4415188339605709
292,0.5068265613113252
293,-0.9345728236888727
294,0.41123393049128665
295,0.6830783253116672
296,0.491431144621046
297,0.23500483090388524
298,0.5492161288931963
299,0.7109840015124087
300,0.6092588201231797
301,0.5846301408999175
302,0.08153195835487725
303,-0.18786179405834302
304,0.09885577442834448
305,-0.7598719794278953
306,0.5540231137565061
307,0.10779872950784686
308,0.2969730477757955
309,-0.7709753787238536
310,-0.28069513927107403
311,0.9050630864504379
312,0.3064376543703027
313,-0.5341786681734004
314,-0.7596300327260642
315,-0.7565897946840596
316,0.5658552478782388
317,0.4102126654407863
318,-0.15923655322337704
319,-0.4241651233905993
320,0.03269743912894896
321,0.008824250920160148
322,0.2644822620998375
323,0.3725387072782822
324,0.6147393772549887
325,0.12042292247483521
326,0.6327209203363815
327,0.522343397282397
328,0.42282790812993487
329,0.24742579231278072
330,-0.704328591320055
331,0.35072666127986896
332,0.6795613392312481
333,6.193465279724641e-05
334,0.4193893237714874
335,0.1252240353668581
336,-0.18571259642269333
337,0.14463880293937237
338,0.4027514957573819
339,0.7001324938751197
340,0.31583417724745777
341,0.7382892797976
342,-0.33513992237717105
343,-0.12473548025226333
344,-0.15955982254319967
345,0.2656098082262406
346,0.38992835558846606
347,0.5554326134386864
348,0.2595827297296771
349,-0.20922678259912741
350,-0.5693178807856417
351,0.3869333159433972
352,0.3122559543132082
353,0.2877510472936222
354,0.9263109491508592
355,0.32230704980221936
356,-0.07747617621544955
357,-0.6607651274851198
358,0.2824020324912928
359,0.5751496955787121
360,0.3061105179054078
361,-0.12358758369203993
362,0.21368921253384676
363,-0.10945507074770056
364,0.49979840023334754
365,-0.14696176953972462
366,0.4240766520881136
367,0.3505979102429333
368,0.5412931994287531
369,-0.9605098989896697
370,0.4587232785614781
371,0.6596764326153661
372,0.6943746320821946
373,0.07231269561996756
374,-0.04923866479488881
375,-0.18440106683379365
376,-0.3938103130519435
377,-0.17170868087405844
378,0.20802572492910598
379,0.546944434760843
380,0.45416818953525784
381,-0.2515623116039106
382,-0.47756686323401676
383,0.48722367845249215
384,-0.22255306902212058
385,-0.8345569671826805
386,-0.9418895891435342
387,-0.33952170499637124
388,0.42444677174495227
389,0.3715919908652685
390,0.28217885012315347
391,-0.1830392717444933
392,-0.12276762498905447
393,0.4533191136036667
394,0.2804939252434464
395,0.41684894426385144
396,0.3908801491662184
397,0.09709739609710089
398,-0.6061304829097345
399,0.5489708184822935
400,0.420200811945596
401,0.3167665036533238
402,0.087519589816341
403,-0.3268391950046883
404,-0.13829019616193672
405,0.3935031252055323
406,0.6466580185218327
407,0.6319932186523112
408,0.22697937423073422
409,0.41218522975773797
410,0.24918934248873081
411,0.3885918445983707
412,-0.05634811541487472
413,0.2916658248625523
414,0.3982751153035373
415,0.6231018914025281
416,0.4173683787765523
417,0.5415028752353082
418,-0.5063242222954188
419,0.5611164129584831
420,0.2676432827428201
421,0.2735672865437435
422,0.21009234569106994
423,-0.03980179713537135
424,0.3059673926262303
425,-0.7490478261439015
426,0.1774189871209504
427,0.1927254776256766
428,0.44275075132106756
429,-0.06520562921373996
430,-0.8765299003464746
431,0.1814157222882149
432,0.2811748951333435
433,0.43140041489340164
434,0.7295577707305425
435,0.22307031942560251
436,-0.2468976582368012
437,0.17061778966256758
438,0.23426309258326983
439,0.87102572583254
440,-0.0412331499516877
441,-0.32052266109460714
442,0.5519764452344129
443,-0.46737775122589953
444,0.31182066081598037
445,0.3744421026443807
446,-0.016368807083331327
447,0.48419823872776435
448,0.02362806673607154
449,-0.38721960661047317
450,-0.002529486115534163
451,0.2559858309426619
452,0.1845007608947684
453,0.09236529592806275
454,0.7558126313177791
455,0.683514725626329
456,0.12348868093909648
457,0.44314668431923177
458,0.44447205109567367
459,0.5418623558866325
460,0.36067653710125525
461,0.9121902957647852
462,0.3241746040431053
463,0.351688470466357
464,-0.7843649008615191
465,0.43744715047631266
466,0.32270067647567346
467,-0.8142372341976598
468,-0.846521887078428
469,0.3749431621034227
470,0.4121992301218038
471,0.19438461534916862
472,0.30211371014722577
473,-0.4094702653025297
474,0.730162212309392
475,0.3117935630075732
476,0.17826396970584701
477,0.4065875505596568
478,0.2892468172361995
479,-0.6155802714056373
480,0.03203372298444096
481,0.5158260611523502
482,0.6282244605935743
483,-0.2399036462494103
484,-0.26464515366260166
485,0.38966058585587393
486,-0.3761006754625126
487,0.3834674028227629
488,0.2496225399368186
489,0.8224700101630269
490,0.3776092754414657
491,0.4106221546053601
492,0.3218506430023913
493,-0.24456263916011567
494,0.5802387577143955
495,0.20057820151282235
496,0.34823195241173166
497,0.5490979168287136
498,0.4835658874100188
499,-0.2434939473381318
500,-0.04189638345038449
501,0.3205884375198984
502,-0.18670559049933777
503,0.49444033667584963
504,0.5928434225927126
505,0.14795462066993892
506,0.40322433269235947
507,0.3209846212469438
508,0.08995349271867026
509,-0.21595955669485334
510,0.3259854758951173
511,0.4910772279598179
512,0.3508905813926886
513,0.5055254941179781
514,-0.1014099691681366
515,0.002297867185889979
516,0.3038997891180861
517,-0.01567870747288369
518,0.5138300002238281
519,0.45086414697389343
520,-0.6718024166547163
521,0.5664584595016111
522,0.0988976975357434
523,0.49155140962849475
524,-0.7862711447110222
525,0.1908545046269643
526,0.44301258807484234
527,0.016697592818358364
528,0.006487153505025711
529,0.24073516421030838
530,0.4172572721478489
531,0.4224977639408889
532,0.4445261048502789
533,-0.7569127604127901
534,-0.5259449704879868
535,0.17901382120194032
536,-0.8550130124502833
537,0.27047170145765276
538,0.16402357098753284
539,0.3823139152943653
540,0.2399234792187095
541,0.3320562936522635
542,-0.28607352813986775
543,0.24024266201899458
544,-0.2680134155274082
545,0.37430264321374995
546,0.24086265217275327
547,0.529504319130544
548,0.6388890945402017
549,0.3371403972388809
550,0.04522488991433726
551,0.04110845168457189
552,0.31778672206103065
553,0.2191500820207879
554,-0.45797284533228155
555,0.45347445119768004
556,0.21566744751752331
557,-0.9373667297485154
558,0.388875258069024
559,0.19981183673968794
560,0.6079063577848645
561,0.1439815943800069
562,0.5291868217131628
563,-0.8919562625025972
564,-0.08960726055978008
565,0.2974163020736438
566,0.3831506895564243
567,0.22253598920779227
568,-0.20646700314188726
569,0.6380012856731614
570,0.5238631971863561
571,-0.3603741289510134
572,0.1355144687134695
573,0.5929498174588463
574,0.1934148544357548
575,0.08551369221328597
576,0.06764375580847792
577,0.2653932402003141
578,0.2789180703509917
579,0.6534055335806246
580,0.36151430511749294
581,0.5207933119901254
582,0.5646486022301109
583,-0.7254585430903746
584,-0.28302958954805313
585,0.40668186393618044
586,-0.8593955628781507
587,-0.14411973780038256
588,-0.14917384733503936
589,0.4609579329346356
590,0.08247130541152714
591,0.04409587814592508
592,0.39956125145011034
593,0.44025541068998786
594,0.49469191541668356
595,0.12628853110492577
596,-0.6865519306917278
597,0.13265746484595153
598,0.4857053247268348
599,0.7356577749177069
600,0.27718006165215736
601,0.5808182024139419
602,0.45842814078776084
603,0.7382371236126086
604,0.6013797421112859
605,-0.028600474910661533
606,-0.020096732591239008
607,0.6602018109745234
608,0.6933630057533773
609,-0.6815920685589678
610,0.048467780491517454
611,0.23951584157832073
612,-0.04940822780554688
613,0.5321340954105278
614,0.27023688959343617
615,0.05161310180240575
616,-0.02205617388735659
617,0.9084816247394596
618,-0.05796989919048201
619,-0.2383258822505938
620,0.6371235505647883
621,0.5600342871643229
622,0.6298620986861689
623,0.41136403837288205
624,0.32534640849717866
625,0.010139694949840461
626,0.3865991270556648
627,-0.18089851403294233
628,0.3887933713507845
629,0.5058198947777273
630,0.19101933142011585
631,0.757036021505153
632,-0.7853773426232358
633,0.6218376543871584
634,0.4311311185860778
635,0.4791886970752577
636,0.0696585623583672
637,0.33814479943819875
638,0.6864550097111572
639,0.12530480576336234
640,0.584033846020265
641,0.5135463379914131
642,-0.01175380916210833
643,0.2413979050357551
644,0.37120585771327796
645,0.3433397921531096
646,0.26088903737245017
647,-0.1999684542015535
648,0.5312248029960362
649,-0.4616861828958162
650,0.3983129175570048
651,0.49870786036229986
652,0.2098119586475926
653,-0.9400250383188385
654,-0.8710231848786172
655,-0.38597638434413395
656,0.16547949281225516
657,0.5043434448804098
658,0.589262711690496
659,0.26054460201180807
660,0.3578073578329457
661,0.26268736107842594
662,0.0868357870677039
663,-0.12448449342609613
664,-0.06072917555480151
665,0.13793469728679297
666,0.1528573017587056
667,0.4559243317052253
668,0.21676157444521693
669,0.31439008282876646
670,0.35336372183641873
671,-0.012092931656639494
672,-0.526918869175171
673,0.5174450729407991
674,0.4310342738464863
675,0.5356204627055206
676,0.38424634036455996
677,-0.8410714109326421
678,-0.9961435921990434
679,0.09027115983576284
680,0.39477277422149215
681,0.4761890691218571
682,-0.0793872517198354
683,0.2901238930141319
684,0.17276136883129167
685,0.128363314810221
686,0.2977625108581541
687,0.34740404574475536
688,0.4188283916739277
689,-0.2656229854418699
690,-0.15325389769234476
691,0.2918762724554822
692,0.09925229964296278
693,0.3898083507263512
694,-0.666836580312323
695,-0.03269569009348128
696,0.5590816992129564
697,0.17477492310955367
698,0.5496497971268921
699,0.027974053129026677
700,-0.8984944123529971
701,0.2514554064804446
702,0.2745275513548846
703,0.3677542786373189
704,0.7229990595963272
705,-0.16439429519016335
706,0.3164047272853925
707,0.16590104431413377
708,0.5502224165287923
709,0.09337565654804503
710,0.6617008225145944
711,-0.40529396977302967
712,0.39324451212559897
713,0.4413725693640955
714,0.5807434483366609
715,-0.854778124118988
716,0.3029331881368338
717,-0.537575198854424
718,0.16168412090185136
719,0.22480380562669589
720,0.2626343254711958
721,-0.1784982150719593
722,0.30563329267621775
723,0.5320345843300276
724,0.47251071334712247
725,0.25976269469352564
726,0.2368902436025837
727,-0.8863996760728667
728,0.1895158209450034
729,-0.9374268874985523
730,0.6257634064066107
731,0.5497023286097797
732,0.25464735847099984
733,0.37084000898577485
734,0.2829995705536399
735,0.12134402341941541
736,0.5069955483726714
737,0.06710924020782394
738,-0.03470809938525499
739,0.07829623275453801
740,-0.1761854429830102
741,0.677915850884728
742,0.41131695980771554
743,-0.3804001306924544
744,0.629576489666658
745,0.10461652506408825
746,0.3317687598367849
747,0.2361740409500448
748,0.5352542517335133
749,0.6019248956898466
750,0.308442598308037
751,0.4536835834077142
752,0.6103990112413316
753,-0.0518688081385813
754,0.10766139005048259
755,-0.027514306972316827
756,0.5125666682393379
757,0.5044610039101307
758,0.4626564020853121
759,0.33300486485378844
760,-0.006776047846052791
761,-0.4507389196821605
762,-0.1811977831688789
763,0.582706250146785
764,0.4978816763560707
765,-0.26443910091271094
766,0.523253601815548
767,-0.46245978875840266
768,0.5124841129891957
769,0.11481544529036358
770,-0.9857659471649612
771,-0.9866241648112803
772,-0.386751659933662
773,0.47453207568594324
774,0.12357535020349286
775,0.374313759736016
776,-0.22445619168899478
777,0.4966475159732162
778,0.370168561123992
779,0.36001612699089125
780,0.45260298923713815
781,-0.1867002786381452
782,0.06683648457933011
783,0.5169373913478874
784,0.4868256419069217
785,0.30929183793245896
786,-0.7637705043498006
787,0.6671740231833105
788,0.7887751958837801
789,0.0011613078005046074
790,-0.9660031058520571
791,0.19294167061159007
792,0.7283797832140977
793,0.4664360287551874
794,-0.3154889091149983
795,0.214249573187008
796,-0.005762196469075498
797,0.5249390513984402
798,0.8446949325796815
799,0.47912109300759553
800,0.4731251960435727
801,-0.06884719994276245
802,-0.9103206109638298
803,0.4827702191088372
804,0.3590179387751551
805,-0.12693170747232374
806,0.09028284621192362
807,0.2927671305205619
808,0.552400413831619
809,0.21444243632952986
810,0.47678079903721704
811,-0.11812068752609761
812,0.05404096081874221
813,-0.8373138395747058
814,0.47624646259835
815,0.5702527905193879
816,0.4951286983536691
817,0.18450745190800721
818,0.11710349887788118
819,0.1506456574141497
820,0.36087424584303385
821,0.20153940978157214
822,0.3990695597331053
823,0.529286965999251
824,-0.08226609902913495
825,0.5864525297091243
826,0.14118372861726725
827,0.4630344498447281
828,0.457691294476829
829,0.40362312900638186
830,0.19768250627736506
831,0.39702799607759154
832,0.005008932236223673
833,0.3976054721888076
834,-0.9928916380050723
835,-0.19439906007803098
836,-0.292150420021528
837,-0.1726723860290379
838,-0.6149557684421283
839,-0.23991310807907518
840,-0.3713874519253251
841,0.2661278535080762
842,0.576715002993871
843,0.17848478745798624
844,0.40343108133582195
845,-0.09179511764976211
846,0.36478679069423925
847,0.5532740173756425
848,0.1503560767909775
849,0.7340973252282093
850,0.7991392466388902
851,0.2739032372693335
852,0.4204850034170662
853,-0.5600765808306107
854,0.6356977798524315
855,0.65370575668323
856,-0.8514358629704192
857,-0.14777712843878632
858,0.3227468234613198
859,-0.13018751517945515
860,-0.09390326822015416
861,0.5610815889257035
862,0.847686017435094
863,0.46400682660700343
864,-0.18340672050703877
865,0.305227445026071
866,0.22703193057403492
867,0.40716429054184466
868,0.7059685145882202
869,-0.9814377534772989
870,0.2275718929032724
871,0.5145623631707272
872,-0.9824347318726384
873,0.6102532409820718
874,0.313535164997655
875,0.0649811662299915
876,-0.2836778582217446
877,-0.007152991367563866
878,-0.21225793247466296
879,-0.7556007659348
880,0.4354704697886693
881,0.07835274728279784
882,0.21767589746080596
883,-0.15030141089992688
884,-0.4205898051764283
885,0.6459485367747297
886,0.9245399132975309
887,0.4395491932666997
888,0.7328392503702947
889,0.2198862147109919
890,0.5205751753462189
891,0.7252693367349041
892,-0.8288712284130454
893,0.5702047423946046
894,0.3398260630536334
895,-0.5467210660990713
896,-0.03194696496573213
897,0.6250161008358786
898,0.7352325026363187
899,0.481738622973819
900,0.34179081265547273
901,0.5298862851110879
902,0.2718922358263869
903,0.6412718622286535
904,0.19557120994297028
905,0.6468996065571846
906,-0.016867302639546056
907,0.2831305370890709
908,0.18764326199498726
909,0.3254979961294644
910,0.36469138120631417
911,-0.05283542360713345
912,-0.20288807116530194
913,0.07711802625166442
914,0.5146966899416057
915,0.027827224630961878
916,-0.15535218274604956
917,0.51308104366464
918,0.8424681069326703
919,-0.5737502306963467
920,0.01564813871196402
921,0.19776413086592015
922,0.2919514441294637
923,0.7557614200017917
924,-0.28272343522896004
925,0.6084278683662094
926,0.1795042755643217
927,0.0905510110335972
928,0.5170094452078366
929,0.4807293317110144
930,-0.07766991078913144
931,0.7295036542054651
932,0.39006518851220084
933,0.16990754704210964
934,0.1373326005430604
935,0.49087938786165974
936,0.41177288776327914
937,-0.7357913865657133
938,-0.847602617879895
939,0.49562049122803753
940,0.08048390752958468
941,0.6091952158848499
942,0.055813664623166614
943,0.6018727592979038
944,0.5102712866618886
945,-0.536249338746527
946,0.47463557443915994
947,0.5959448807596572
948,0.4558861080288721
949,0.13470078358766102
950,0.5383630068402288
951,-0.1731533953070924
952,0.5860415849409404
953,0.2127088411640552
954,-0.8283500973243791
955,-0.00047093059790215275
956,0.39758491399835694
957,-0.2636963037054013
958,0.07838393028061308
959,0.33525307766008394
960,0.5978048072192359
961,0.3606981612304214
962,0.11265173595702382
963,0.20085179173075085
964,0.3319705666934958
965,0.3870598628069757
966,0.5051583687022669
967,0.27573375933051003
968,0.4518438963694251
969,0.3414043370558866
970,-0.004381573894503665
971,0.0011220568922813978
972,0.6115710789933644
973,0.5696008765802281
974,0.5224907778189962
975,0.5859739554284313
976,-0.04020241185169282
977,-0.037114541946494994
978,0.18295469106896078
979,0.4641202312018915
980,-0.44986329822796955
981,0.2966755858535506
982,0.4906622882841356
983,0.22098116560484038
984,0.5772595093723469
985,0.61652414485011
986,0.8617051615841618
987,0.5688455784143842
988,-0.15161932333676442
989,-0.02082506423915853
990,0.5761640399346113
991,0.5043700798798516
992,0.23991567284865867
993,-0.15004503008540604
994,0.44639484594569256
995,0.49040503340119934
996,0.3654952982006172
997,0.705500836731356
998,0.023600803166598627
999,-0.051073762388424315
1000,0.6139768826678977
1001,0.25394108947835137
1002,0.20845691801933097
1003,0.41319309872410326
1004,-0.35582288457580646
1005,0.5366771578232421
1006,0.4674413578486325
1007,0.12391491880674832
1008,-0.09090193022724602
1009,0.2788277232901484
1010,0.5468480421534214
1011,0.4154115191376382
1012,0.07365621248349874
1013,0.2866466088021187
1014,0.39462007491062434
1015,0.08725733947109804
1016,0.6348812039186529
1017,0.6291217898968178
1018,0.23235250278268627
1019,0.40474063370170055
1020,-0.3636610983190538
1021,-0.12913893653010755
1022,0.4512326805137383
1023,0.5081756413014995
1024,-0.9254873219807845
1025,0.5719740249151741
1026,-0.1581580825583585
1027,0.45765495701854353
1028,0.3049197383271911
1029,0.36572286876640403
1030,0.5710216012852583
1031,-0.29789855106547514
1032,0.5488991546206348
1033,0.19524297930219214
1034,0.28731188320956
1035,0.3948863340039901
1036,0.2676316357850639
1037,0.11845913865932434
1038,0.20096198189842185
1039,0.028757029594440375
1040,-0.9075191754583828
1041,0.4439683245400541
1042,0.3281911016326706
1043,0.09097861008699248
1044,0.13668310696135433
1045,0.14873748334206405
1046,0.5621049160229019
1047,0.5498666401926007
1048,0.4233015265809623
1049,-0.988065847663773
1050,0.575955279063405
1051,-0.37412377931733276
1052,0.46522730844886584
1053,0.5940174133786242
1054,0.6661597193842652
1055,0.2600192497258902
1056,0.5913598584989477
1057,0.2872394825541966
1058,-0.40696499283645826
1059,0.2347512792558113
1060,0.30411425836688655
1061,-0.10129277856247976
1062,0.5348924466986349
1063,-0.6004215160222609
1064,-0.047418538860626636
1065,0.2515216523922479
1066,0.5843871759779364
1067,-0.021014436706611073
1068,0.07582988793591383
1069,0.0325916966982025
1070,0.6667875664862859
1071,0.9366004988449546
1072,0.45890201930772556
1073,0.4957279805768946
1074,0.18121420062402738
1075,0.2737438645364372
1076,0.6497002952070043
1077,0.5975457464404839
1078,0.23898939740531078
1079,-0.03613045777686241
1080,0.4468895643100108
1081,0.28469693748936065
1082,0.3707346794336557
1083,0.4803392326405975
1084,0.2506541353432088
1085,0.9082129955037404
1086,0.8633704428169526
1087,0.4505131448983355
1088,0.5176114860536352
1089,0.5030672012263158
1090,-0.4583372249774622
1091,-0.02002972337589748
1092,0.7181994456460572
1093,0.28228813326724045
1094,-0.9663904246447578
1095,0.27560233083442753
1096,0.3246709970806885
1097,0.7847930391350222
1098,0.4146421768569988
1099,0.6487897825819295
1100,0.43368318763822655
1101,0.729434370664753
1102,0.3636254806227621
1103,-0.9771076370728499
1104,0.6290876184865644
1105,0.11309792015553377
1106,-0.37923539498137826
1107,0.41803787213980304
1108,0.6016423847908672
1109,0.6845703062205974
1110,0.6363582961248668
1111,0.5390607606011302
1112,0.26668681070427414
1113,0.6095631999924125
1114,0.13770279432609178
1115,-0.8484447370693514
1116,0.45885131958571956
1117,0.265567024073738
1118,0.8850936625667485
1119,0.3797173504085205
1120,0.4064992627301136
1121,0.4321820649292667
1122,-0.868375476042053
1123,-0.31759551124387253
1124,0.1456019716798913
1125,0.5110368178525444
1126,-0.1416356308396478
1127,-0.2629583452506491
1128,0.736609839502768
1129,-0.1969418061928765
1130,0.4847784724507518
1131,-0.10133098589843892
1132,0.1587805706672738
1133,0.6099024071826749
1134,0.30300304182743765
1135,0.05565941137912467
1136,0.3582027094091558
1137,0.8735323335523966
1138,-0.04682120678287127
1139,0.4205649661624038
1140,0.5705285895323848
1141,0.47538162221363045
1142,0.2815850832188589
1143,-0.960485770945833
1144,0.49663170641284005
1145,0.23016262626037287
1146,0.26896442460156966
1147,0.1071552177558257
1148,0.8404202420798836
1149,-0.34367645402625724
1150,0.3100373892664703
1151,-0.34293458170240343
1152,0.29047839681469334
1153,0.27537966810384873
1154,-0.5069516510234195
1155,-0.43475661742119376
1156,0.5193449558614189
1157,0.5466819202763369
1158,-0.09364833676307238
1159,-0.9804456732123688
1160,0.2512615098378619
1161,0.5073358111191135
1162,0.4462832551823097
1163,0.34878972319746104
1164,0.19763118640622812
1165,0.19505787862881085
1166,-0.483338342263708
1167,-0.1725704363630054
1168,0.6056333655860093
1169,0.3836889151743088
1170,-0.8601796016667675
1171,0.17423222992541287
1172,-0.755288093855335
1173,0.31256841826357973
1174,0.4848997062982694
1175,-0.9523766374874822
1176,0.05608861283061728
1177,0.4382604339809584
1178,-0.12086242906166533
1179,0.4051249955148506
1180,0.15321020918881012
1181,0.37920370214986376
1182,0.3514070713252335
1183,0.41289975128835055
1184,0.34183520272792545
1185,-0.1022284983697388
1186,0.5136136735560721
1187,0.27483604722233546
1188,0.40054270963437233
1189,0.18284580179493437
1190,0.12157362713177933
1191,0.5704491349805061
1192,0.4900852042433663
1193,0.24437149502555888
1194,0.05923274279297486
1195,0.5854745083164326
1196,0.37931034804852626
1197,-0.13270437950905556
1198,0.030859454914789808
1199,0.3383604216455467
1200,0.5708789741792581
1201,0.04287158595039897
1202,0.3753308863758953
1203,0.23948743506750447
1204,-0.21914633811318196
1205,-0.08929459545910867
1206,0.49605039168719545
1207,-0.23891905677263914
1208,0.49770902857898824
1209,0.3960156858615864
1210,0.6387296548864738
1211,-0.933350195453299
1212,-0.20366100154011813
1213,0.2816725680726053
1214,-0.41574421720510524
1215,0.6070893106645683
1216,0.38890455941709856
1217,0.2681013600583799
1218,0.5620473396281116
1219,0.39896327765615136
1220,0.2749292441883424
1221,-0.7996761456124526
1222,-0.48111279366340953
